Confirmed,Date,Deaths,Location,Recovered,_id
631,2020-03-09T18:30:00.000Z,0,Jiangsu,627,621c51e7c4f24f87f62d65a6
576,2020-03-09T18:30:00.000Z,6,Chongqing,547,621c51e7c4f24f87f62d65a8
539,2020-03-09T18:30:00.000Z,3,Sichuan,478,621c51e7c4f24f87f62d65a9
481,2020-03-09T18:30:00.000Z,13,Heilongjiang,434,621c51e7c4f24f87f62d65ab
429,2020-03-09T18:30:00.000Z,8,Beijing,320,621c51e7c4f24f87f62d65ac
344,2020-03-09T18:30:00.000Z,3,Shanghai,319,621c51e7c4f24f87f62d65b1
318,2020-03-09T18:30:00.000Z,6,Hebei,307,621c51e7c4f24f87f62d65b2
296,2020-03-09T18:30:00.000Z,1,Fujian,295,621c51e7c4f24f87f62d65b3
252,2020-03-09T18:30:00.000Z,2,Guangxi,234,621c51e7c4f24f87f62d65b7
245,2020-03-09T18:30:00.000Z,1,Shaanxi,227,621c51e7c4f24f87f62d65b8
174,2020-03-09T18:30:00.000Z,2,Yunnan,170,621c51e7c4f24f87f62d65ba
168,2020-03-09T18:30:00.000Z,6,Hainan,159,621c51e7c4f24f87f62d65bc
146,2020-03-09T18:30:00.000Z,2,Guizhou,129,621c51e7c4f24f87f62d65be
136,2020-03-09T18:30:00.000Z,3,Tianjin,131,621c51e7c4f24f87f62d65c0
133,2020-03-09T18:30:00.000Z,0,Shanxi,131,621c51e7c4f24f87f62d65c1
125,2020-03-09T18:30:00.000Z,2,Gansu,88,621c51e7c4f24f87f62d65c3
125,2020-03-09T18:30:00.000Z,1,Liaoning,111,621c51e7c4f24f87f62d65c4
93,2020-03-09T18:30:00.000Z,1,Jilin,91,621c51e7c4f24f87f62d65c7
76,2020-03-09T18:30:00.000Z,3,Xinjiang,73,621c51e7c4f24f87f62d65ca
75,2020-03-09T18:30:00.000Z,1,Inner Mongolia,70,621c51e7c4f24f87f62d65cb
75,2020-03-09T18:30:00.000Z,0,Ningxia,71,621c51e7c4f24f87f62d65cc
18,2020-03-09T18:30:00.000Z,0,Qinghai,18,621c51e7c4f24f87f62d65ee
1,2020-03-09T18:30:00.000Z,0,Tibet,1,621c51e7c4f24f87f62d6649
67773,2020-03-10T18:30:00.000Z,3046,Hubei,49134,621c51e7c4f24f87f62d6665
1356,2020-03-10T18:30:00.000Z,8,Guangdong,1282,621c51e7c4f24f87f62d666c
1273,2020-03-10T18:30:00.000Z,22,Henan,1249,621c51e7c4f24f87f62d666d
1215,2020-03-10T18:30:00.000Z,1,Zhejiang,1195,621c51e7c4f24f87f62d666e
1018,2020-03-10T18:30:00.000Z,4,Hunan,995,621c51e7c4f24f87f62d666f
990,2020-03-10T18:30:00.000Z,6,Anhui,984,621c51e7c4f24f87f62d6670
935,2020-03-10T18:30:00.000Z,1,Jiangxi,932,621c51e7c4f24f87f62d6671
760,2020-03-10T18:30:00.000Z,6,Shandong,726,621c51e7c4f24f87f62d6672
631,2020-03-10T18:30:00.000Z,0,Jiangsu,627,621c51e7c4f24f87f62d6676
576,2020-03-10T18:30:00.000Z,6,Chongqing,554,621c51e7c4f24f87f62d6678
539,2020-03-10T18:30:00.000Z,3,Sichuan,488,621c51e7c4f24f87f62d6679
482,2020-03-10T18:30:00.000Z,13,Heilongjiang,436,621c51e7c4f24f87f62d667c
435,2020-03-10T18:30:00.000Z,8,Beijing,326,621c51e7c4f24f87f62d667f
344,2020-03-10T18:30:00.000Z,3,Shanghai,320,621c51e7c4f24f87f62d6681
318,2020-03-10T18:30:00.000Z,6,Hebei,307,621c51e7c4f24f87f62d6682
296,2020-03-10T18:30:00.000Z,1,Fujian,295,621c51e7c4f24f87f62d6684
252,2020-03-10T18:30:00.000Z,2,Guangxi,238,621c51e7c4f24f87f62d6686
245,2020-03-10T18:30:00.000Z,1,Shaanxi,232,621c51e7c4f24f87f62d6688
174,2020-03-10T18:30:00.000Z,2,Yunnan,170,621c51e7c4f24f87f62d668d
168,2020-03-10T18:30:00.000Z,6,Hainan,159,621c51e7c4f24f87f62d668e
146,2020-03-10T18:30:00.000Z,2,Guizhou,133,621c51e7c4f24f87f62d6690
136,2020-03-10T18:30:00.000Z,3,Tianjin,131,621c51e7c4f24f87f62d6691
133,2020-03-10T18:30:00.000Z,0,Shanxi,131,621c51e7c4f24f87f62d6692
127,2020-03-10T18:30:00.000Z,2,Gansu,88,621c51e7c4f24f87f62d6693
125,2020-03-10T18:30:00.000Z,1,Liaoning,111,621c51e7c4f24f87f62d6695
93,2020-03-10T18:30:00.000Z,1,Jilin,91,621c51e7c4f24f87f62d6699
76,2020-03-10T18:30:00.000Z,3,Xinjiang,73,621c51e7c4f24f87f62d669c
75,2020-03-10T18:30:00.000Z,1,Inner Mongolia,71,621c51e7c4f24f87f62d669d
75,2020-03-10T18:30:00.000Z,0,Ningxia,72,621c51e7c4f24f87f62d669e
18,2020-03-10T18:30:00.000Z,0,Qinghai,18,621c51e7c4f24f87f62d66c9
1,2020-03-10T18:30:00.000Z,0,Tibet,1,621c51e7c4f24f87f62d671c
0,2020-03-10T18:30:00.000Z,0,Gansu,0,621c51e7c4f24f87f62d6733
0,2020-03-10T18:30:00.000Z,0,Hebei,0,621c51e7c4f24f87f62d6734
67781,2020-03-11T18:30:00.000Z,3056,Hubei,50318,621c51e7c4f24f87f62d673d
1356,2020-03-11T18:30:00.000Z,8,Guangdong,1289,621c51e7c4f24f87f62d6744
1273,2020-03-11T18:30:00.000Z,22,Henan,1249,621c51e7c4f24f87f62d6745
1215,2020-03-11T18:30:00.000Z,1,Zhejiang,1197,621c51e7c4f24f87f62d6746
1018,2020-03-11T18:30:00.000Z,4,Hunan,999,621c51e7c4f24f87f62d6747
990,2020-03-11T18:30:00.000Z,6,Anhui,984,621c51e7c4f24f87f62d6748
935,2020-03-11T18:30:00.000Z,1,Jiangxi,934,621c51e7c4f24f87f62d6749
760,2020-03-11T18:30:00.000Z,6,Shandong,734,621c51e7c4f24f87f62d674a
631,2020-03-11T18:30:00.000Z,0,Jiangsu,629,621c51e7c4f24f87f62d674f
576,2020-03-11T18:30:00.000Z,6,Chongqing,564,621c51e7c4f24f87f62d6752
539,2020-03-11T18:30:00.000Z,3,Sichuan,498,621c51e7c4f24f87f62d6753
482,2020-03-11T18:30:00.000Z,13,Heilongjiang,441,621c51e7c4f24f87f62d6755
435,2020-03-11T18:30:00.000Z,8,Beijing,334,621c51e7c4f24f87f62d6758
344,2020-03-11T18:30:00.000Z,3,Shanghai,321,621c51e7c4f24f87f62d6759
318,2020-03-11T18:30:00.000Z,6,Hebei,308,621c51e7c4f24f87f62d675b
296,2020-03-11T18:30:00.000Z,1,Fujian,295,621c51e7c4f24f87f62d675e
252,2020-03-11T18:30:00.000Z,2,Guangxi,241,621c51e7c4f24f87f62d6760
245,2020-03-11T18:30:00.000Z,2,Shaanxi,232,621c51e7c4f24f87f62d6761
174,2020-03-11T18:30:00.000Z,2,Yunnan,170,621c51e7c4f24f87f62d6765
168,2020-03-11T18:30:00.000Z,6,Hainan,160,621c51e7c4f24f87f62d6766
146,2020-03-11T18:30:00.000Z,2,Guizhou,137,621c51e7c4f24f87f62d6768
136,2020-03-11T18:30:00.000Z,3,Tianjin,132,621c51e7c4f24f87f62d6769
133,2020-03-11T18:30:00.000Z,0,Shanxi,132,621c51e7c4f24f87f62d676a
127,2020-03-11T18:30:00.000Z,2,Gansu,88,621c51e7c4f24f87f62d676d
125,2020-03-11T18:30:00.000Z,1,Liaoning,112,621c51e7c4f24f87f62d676e
93,2020-03-11T18:30:00.000Z,1,Jilin,91,621c51e7c4f24f87f62d6773
76,2020-03-11T18:30:00.000Z,3,Xinjiang,73,621c51e7c4f24f87f62d6777
75,2020-03-11T18:30:00.000Z,1,Inner Mongolia,71,621c51e7c4f24f87f62d6778
75,2020-03-11T18:30:00.000Z,0,Ningxia,72,621c51e7c4f24f87f62d6779
18,2020-03-11T18:30:00.000Z,0,Qinghai,18,621c51e8c4f24f87f62d67a7
1,2020-03-11T18:30:00.000Z,0,Tibet,1,621c51e8c4f24f87f62d67f9
0,2020-03-11T18:30:00.000Z,0,Gansu,0,621c51e8c4f24f87f62d6810
0,2020-03-11T18:30:00.000Z,0,Hebei,0,621c51e8c4f24f87f62d6811
67786,2020-03-12T18:30:00.000Z,3062,Hubei,51553,621c51e8c4f24f87f62d6817
1356,2020-03-12T18:30:00.000Z,8,Guangdong,1296,621c51e8c4f24f87f62d6818
1273,2020-03-12T18:30:00.000Z,22,Henan,1249,621c51e8c4f24f87f62d6819
1215,2020-03-12T18:30:00.000Z,1,Zhejiang,1197,621c51e8c4f24f87f62d681a
1018,2020-03-12T18:30:00.000Z,4,Hunan,1005,621c51e8c4f24f87f62d681b
990,2020-03-12T18:30:00.000Z,6,Anhui,984,621c51e8c4f24f87f62d681c
935,2020-03-12T18:30:00.000Z,1,Jiangxi,934,621c51e8c4f24f87f62d681d
760,2020-03-12T18:30:00.000Z,7,Shandong,739,621c51e8c4f24f87f62d681e
631,2020-03-12T18:30:00.000Z,0,Jiangsu,630,621c51e8c4f24f87f62d681f
576,2020-03-12T18:30:00.000Z,6,Chongqing,566,621c51e8c4f24f87f62d6820
539,2020-03-12T18:30:00.000Z,3,Sichuan,503,621c51e8c4f24f87f62d6821
482,2020-03-12T18:30:00.000Z,13,Heilongjiang,446,621c51e8c4f24f87f62d6822
436,2020-03-12T18:30:00.000Z,8,Beijing,342,621c51e8c4f24f87f62d6823
346,2020-03-12T18:30:00.000Z,3,Shanghai,324,621c51e8c4f24f87f62d6824
318,2020-03-12T18:30:00.000Z,6,Hebei,310,621c51e8c4f24f87f62d6825
296,2020-03-12T18:30:00.000Z,1,Fujian,295,621c51e8c4f24f87f62d6826
252,2020-03-12T18:30:00.000Z,2,Guangxi,243,621c51e8c4f24f87f62d6827
245,2020-03-12T18:30:00.000Z,2,Shaanxi,232,621c51e8c4f24f87f62d6828
174,2020-03-12T18:30:00.000Z,2,Yunnan,170,621c51e8c4f24f87f62d6829
168,2020-03-12T18:30:00.000Z,6,Hainan,160,621c51e8c4f24f87f62d682a
146,2020-03-12T18:30:00.000Z,2,Guizhou,140,621c51e8c4f24f87f62d682b
136,2020-03-12T18:30:00.000Z,3,Tianjin,132,621c51e8c4f24f87f62d682c
133,2020-03-12T18:30:00.000Z,0,Shanxi,133,621c51e8c4f24f87f62d682e
127,2020-03-12T18:30:00.000Z,2,Gansu,88,621c51e8c4f24f87f62d682f
125,2020-03-12T18:30:00.000Z,1,Liaoning,112,621c51e8c4f24f87f62d6830
76,2020-03-12T18:30:00.000Z,3,Xinjiang,73,621c51e8c4f24f87f62d6831
75,2020-03-12T18:30:00.000Z,1,Inner Mongolia,71,621c51e8c4f24f87f62d6832
75,2020-03-12T18:30:00.000Z,0,Ningxia,72,621c51e8c4f24f87f62d6833
93,2020-03-12T18:30:00.000Z,1,Jilin,91,621c51e8c4f24f87f62d6834
18,2020-03-12T18:30:00.000Z,0,Qinghai,18,621c51e8c4f24f87f62d6835
1,2020-03-12T18:30:00.000Z,0,Tibet,1,621c51e8c4f24f87f62d6837
67790,2020-03-13T18:30:00.000Z,3075,Hubei,52960,621c51e8c4f24f87f62d68fd
1356,2020-03-13T18:30:00.000Z,8,Guangdong,1299,621c51e8c4f24f87f62d6905
1273,2020-03-13T18:30:00.000Z,22,Henan,1250,621c51e8c4f24f87f62d6906
1227,2020-03-13T18:30:00.000Z,1,Zhejiang,1211,621c51e8c4f24f87f62d6907
1018,2020-03-13T18:30:00.000Z,4,Hunan,1014,621c51e8c4f24f87f62d690a
990,2020-03-13T18:30:00.000Z,6,Anhui,984,621c51e8c4f24f87f62d690b
935,2020-03-13T18:30:00.000Z,1,Jiangxi,934,621c51e8c4f24f87f62d690e
760,2020-03-13T18:30:00.000Z,7,Shandong,741,621c51e8c4f24f87f62d6911
631,2020-03-13T18:30:00.000Z,0,Jiangsu,630,621c51e8c4f24f87f62d6915
576,2020-03-13T18:30:00.000Z,6,Chongqing,569,621c51e8c4f24f87f62d6916
539,2020-03-13T18:30:00.000Z,3,Sichuan,511,621c51e8c4f24f87f62d6918
482,2020-03-13T18:30:00.000Z,13,Heilongjiang,447,621c51e8c4f24f87f62d691a
437,2020-03-13T18:30:00.000Z,8,Beijing,349,621c51e8c4f24f87f62d691b
353,2020-03-13T18:30:00.000Z,3,Shanghai,324,621c51e8c4f24f87f62d691c
318,2020-03-13T18:30:00.000Z,6,Hebei,310,621c51e8c4f24f87f62d691f
296,2020-03-13T18:30:00.000Z,1,Fujian,295,621c51e8c4f24f87f62d6920
252,2020-03-13T18:30:00.000Z,2,Guangxi,243,621c51e8c4f24f87f62d6921
245,2020-03-13T18:30:00.000Z,2,Shaanxi,232,621c51e8c4f24f87f62d6922
174,2020-03-13T18:30:00.000Z,2,Yunnan,172,621c51e8c4f24f87f62d692b
168,2020-03-13T18:30:00.000Z,6,Hainan,160,621c51e8c4f24f87f62d692d
146,2020-03-13T18:30:00.000Z,2,Guizhou,143,621c51e8c4f24f87f62d6930
136,2020-03-13T18:30:00.000Z,3,Tianjin,132,621c51e8c4f24f87f62d6933
133,2020-03-13T18:30:00.000Z,0,Shanxi,133,621c51e8c4f24f87f62d6934
129,2020-03-13T18:30:00.000Z,2,Gansu,89,621c51e8c4f24f87f62d6935
125,2020-03-13T18:30:00.000Z,1,Liaoning,113,621c51e8c4f24f87f62d6937
93,2020-03-13T18:30:00.000Z,1,Jilin,91,621c51e8c4f24f87f62d6944
76,2020-03-13T18:30:00.000Z,3,Xinjiang,73,621c51e8c4f24f87f62d694b
75,2020-03-13T18:30:00.000Z,1,Inner Mongolia,71,621c51e8c4f24f87f62d694d
75,2020-03-13T18:30:00.000Z,0,Ningxia,73,621c51e8c4f24f87f62d694e
18,2020-03-13T18:30:00.000Z,0,Qinghai,18,621c51e8c4f24f87f62d6985
1,2020-03-13T18:30:00.000Z,0,Tibet,1,621c51e8c4f24f87f62d69d8
67794,2020-03-14T18:30:00.000Z,3085,Hubei,54288,621c51e8c4f24f87f62d69f6
1360,2020-03-14T18:30:00.000Z,8,Guangdong,1304,621c51e8c4f24f87f62d69fe
1273,2020-03-14T18:30:00.000Z,22,Henan,1250,621c51e8c4f24f87f62d69ff
1231,2020-03-14T18:30:00.000Z,1,Zhejiang,1211,621c51e8c4f24f87f62d6a00
1018,2020-03-14T18:30:00.000Z,4,Hunan,1014,621c51e8c4f24f87f62d6a05
990,2020-03-14T18:30:00.000Z,6,Anhui,984,621c51e8c4f24f87f62d6a06
935,2020-03-14T18:30:00.000Z,1,Jiangxi,934,621c51e8c4f24f87f62d6a07
760,2020-03-14T18:30:00.000Z,7,Shandong,741,621c51e8c4f24f87f62d6a0c
631,2020-03-14T18:30:00.000Z,0,Jiangsu,631,621c51e8c4f24f87f62d6a10
576,2020-03-14T18:30:00.000Z,6,Chongqing,570,621c51e8c4f24f87f62d6a11
539,2020-03-14T18:30:00.000Z,3,Sichuan,516,621c51e8c4f24f87f62d6a12
482,2020-03-14T18:30:00.000Z,13,Heilongjiang,453,621c51e8c4f24f87f62d6a13
442,2020-03-14T18:30:00.000Z,8,Beijing,353,621c51e8c4f24f87f62d6a14
353,2020-03-14T18:30:00.000Z,3,Shanghai,324,621c51e8c4f24f87f62d6a17
318,2020-03-14T18:30:00.000Z,6,Hebei,310,621c51e8c4f24f87f62d6a19
296,2020-03-14T18:30:00.000Z,1,Fujian,295,621c51e8c4f24f87f62d6a1a
252,2020-03-14T18:30:00.000Z,2,Guangxi,243,621c51e8c4f24f87f62d6a1b
245,2020-03-14T18:30:00.000Z,2,Shaanxi,232,621c51e8c4f24f87f62d6a1c
174,2020-03-14T18:30:00.000Z,2,Yunnan,172,621c51e8c4f24f87f62d6a25
168,2020-03-14T18:30:00.000Z,6,Hainan,160,621c51e8c4f24f87f62d6a26
146,2020-03-14T18:30:00.000Z,2,Guizhou,143,621c51e8c4f24f87f62d6a29
136,2020-03-14T18:30:00.000Z,3,Tianjin,133,621c51e8c4f24f87f62d6a2d
133,2020-03-14T18:30:00.000Z,2,Gansu,91,621c51e8c4f24f87f62d6a30
133,2020-03-14T18:30:00.000Z,0,Shanxi,133,621c51e8c4f24f87f62d6a31
125,2020-03-14T18:30:00.000Z,1,Liaoning,114,621c51e8c4f24f87f62d6a34
93,2020-03-14T18:30:00.000Z,1,Jilin,91,621c51e8c4f24f87f62d6a42
76,2020-03-14T18:30:00.000Z,3,Xinjiang,73,621c51e8c4f24f87f62d6a46
75,2020-03-14T18:30:00.000Z,1,Inner Mongolia,71,621c51e8c4f24f87f62d6a47
75,2020-03-14T18:30:00.000Z,0,Ningxia,73,621c51e8c4f24f87f62d6a48
18,2020-03-14T18:30:00.000Z,0,Qinghai,18,621c51e8c4f24f87f62d6a83
1,2020-03-14T18:30:00.000Z,0,Tibet,1,621c51e8c4f24f87f62d6ad7
67798,2020-03-15T18:30:00.000Z,3099,Hubei,55142,621c51e8c4f24f87f62d6af8
1361,2020-03-15T18:30:00.000Z,8,Guangdong,1306,621c51e8c4f24f87f62d6b02
1273,2020-03-15T18:30:00.000Z,22,Henan,1250,621c51e8c4f24f87f62d6b04
1231,2020-03-15T18:30:00.000Z,1,Zhejiang,1216,621c51e8c4f24f87f62d6b05
1018,2020-03-15T18:30:00.000Z,4,Hunan,1014,621c51e8c4f24f87f62d6b09
990,2020-03-15T18:30:00.000Z,6,Anhui,984,621c51e8c4f24f87f62d6b0a
935,2020-03-15T18:30:00.000Z,1,Jiangxi,934,621c51e8c4f24f87f62d6b0c
760,2020-03-15T18:30:00.000Z,7,Shandong,746,621c51e8c4f24f87f62d6b10
631,2020-03-15T18:30:00.000Z,0,Jiangsu,631,621c51e8c4f24f87f62d6b12
576,2020-03-15T18:30:00.000Z,6,Chongqing,570,621c51e8c4f24f87f62d6b13
539,2020-03-15T18:30:00.000Z,3,Sichuan,516,621c51e8c4f24f87f62d6b16
482,2020-03-15T18:30:00.000Z,13,Heilongjiang,455,621c51e8c4f24f87f62d6b17
452,2020-03-15T18:30:00.000Z,8,Beijing,360,621c51e8c4f24f87f62d6b18
355,2020-03-15T18:30:00.000Z,3,Shanghai,325,621c51e8c4f24f87f62d6b1a
318,2020-03-15T18:30:00.000Z,6,Hebei,310,621c51e8c4f24f87f62d6b1d
296,2020-03-15T18:30:00.000Z,1,Fujian,295,621c51e8c4f24f87f62d6b1f
252,2020-03-15T18:30:00.000Z,2,Guangxi,248,621c51e8c4f24f87f62d6b23
245,2020-03-15T18:30:00.000Z,2,Shaanxi,233,621c51e8c4f24f87f62d6b24
176,2020-03-15T18:30:00.000Z,2,Yunnan,172,621c51e8c4f24f87f62d6b2e
168,2020-03-15T18:30:00.000Z,6,Hainan,161,621c51e8c4f24f87f62d6b31
146,2020-03-15T18:30:00.000Z,2,Guizhou,144,621c51e8c4f24f87f62d6b39
136,2020-03-15T18:30:00.000Z,3,Tianjin,133,621c51e8c4f24f87f62d6b3b
133,2020-03-15T18:30:00.000Z,2,Gansu,91,621c51e8c4f24f87f62d6b3f
133,2020-03-15T18:30:00.000Z,0,Shanxi,133,621c51e8c4f24f87f62d6b40
125,2020-03-15T18:30:00.000Z,1,Liaoning,115,621c51e8c4f24f87f62d6b41
93,2020-03-15T18:30:00.000Z,1,Jilin,92,621c51e8c4f24f87f62d6b4c
76,2020-03-15T18:30:00.000Z,3,Xinjiang,73,621c51e8c4f24f87f62d6b52
75,2020-03-15T18:30:00.000Z,1,Inner Mongolia,73,621c51e8c4f24f87f62d6b53
75,2020-03-15T18:30:00.000Z,0,Ningxia,75,621c51e8c4f24f87f62d6b54
18,2020-03-15T18:30:00.000Z,0,Qinghai,18,621c51e8c4f24f87f62d6b90
1,2020-03-15T18:30:00.000Z,0,Tibet,1,621c51e8c4f24f87f62d6be7
67799,2020-03-16T18:30:00.000Z,3111,Hubei,56003,621c51e8c4f24f87f62d6c08
1364,2020-03-16T18:30:00.000Z,8,Guangdong,1307,621c51e8c4f24f87f62d6c14
1273,2020-03-16T18:30:00.000Z,22,Henan,1250,621c51e8c4f24f87f62d6c16
1232,2020-03-16T18:30:00.000Z,1,Zhejiang,1216,621c51e8c4f24f87f62d6c18
1018,2020-03-16T18:30:00.000Z,4,Hunan,1014,621c51e8c4f24f87f62d6c1b
990,2020-03-16T18:30:00.000Z,6,Anhui,984,621c51e8c4f24f87f62d6c1c
935,2020-03-16T18:30:00.000Z,1,Jiangxi,934,621c51e8c4f24f87f62d6c1e
761,2020-03-16T18:30:00.000Z,7,Shandong,746,621c51e8c4f24f87f62d6c20
631,2020-03-16T18:30:00.000Z,0,Jiangsu,631,621c51e8c4f24f87f62d6c24
576,2020-03-16T18:30:00.000Z,6,Chongqing,570,621c51e8c4f24f87f62d6c25
540,2020-03-16T18:30:00.000Z,3,Sichuan,520,621c51e8c4f24f87f62d6c26
482,2020-03-16T18:30:00.000Z,13,Heilongjiang,456,621c51e8c4f24f87f62d6c27
456,2020-03-16T18:30:00.000Z,8,Beijing,369,621c51e8c4f24f87f62d6c28
358,2020-03-16T18:30:00.000Z,3,Shanghai,325,621c51e8c4f24f87f62d6c2d
318,2020-03-16T18:30:00.000Z,6,Hebei,310,621c51e8c4f24f87f62d6c31
296,2020-03-16T18:30:00.000Z,1,Fujian,295,621c51e8c4f24f87f62d6c32
253,2020-03-16T18:30:00.000Z,2,Guangxi,248,621c51e8c4f24f87f62d6c36
246,2020-03-16T18:30:00.000Z,3,Shaanxi,236,621c51e8c4f24f87f62d6c37
176,2020-03-16T18:30:00.000Z,2,Yunnan,172,621c51e8c4f24f87f62d6c48
168,2020-03-16T18:30:00.000Z,6,Hainan,161,621c51e8c4f24f87f62d6c4b
147,2020-03-16T18:30:00.000Z,2,Guizhou,144,621c51e8c4f24f87f62d6c50
136,2020-03-16T18:30:00.000Z,3,Tianjin,133,621c51e8c4f24f87f62d6c54
133,2020-03-16T18:30:00.000Z,2,Gansu,91,621c51e8c4f24f87f62d6c55
133,2020-03-16T18:30:00.000Z,0,Shanxi,133,621c51e8c4f24f87f62d6c56
125,2020-03-16T18:30:00.000Z,1,Liaoning,120,621c51e8c4f24f87f62d6c58
93,2020-03-16T18:30:00.000Z,1,Jilin,92,621c51e8c4f24f87f62d6c62
76,2020-03-16T18:30:00.000Z,3,Xinjiang,73,621c51e8c4f24f87f62d6c67
75,2020-03-16T18:30:00.000Z,1,Inner Mongolia,73,621c51e8c4f24f87f62d6c68
75,2020-03-16T18:30:00.000Z,0,Ningxia,75,621c51e8c4f24f87f62d6c69
18,2020-03-16T18:30:00.000Z,0,Qinghai,18,621c51e8c4f24f87f62d6cb3
1,2020-03-16T18:30:00.000Z,0,Tibet,1,621c51e8c4f24f87f62d6cff
67800,2020-03-17T18:30:00.000Z,3122,Hubei,56927,621c51e8c4f24f87f62d6d1c
1370,2020-03-17T18:30:00.000Z,8,Guangdong,1313,621c51e8c4f24f87f62d6d2a
1273,2020-03-17T18:30:00.000Z,22,Henan,1250,621c51e8c4f24f87f62d6d2c
1232,2020-03-17T18:30:00.000Z,1,Zhejiang,1216,621c51e8c4f24f87f62d6d2d
1018,2020-03-17T18:30:00.000Z,4,Hunan,1014,621c51e8c4f24f87f62d6d2f
990,2020-03-17T18:30:00.000Z,6,Anhui,984,621c51e8c4f24f87f62d6d31
935,2020-03-17T18:30:00.000Z,1,Jiangxi,934,621c51e8c4f24f87f62d6d32
761,2020-03-17T18:30:00.000Z,7,Shandong,746,621c51e8c4f24f87f62d6d35
631,2020-03-17T18:30:00.000Z,0,Jiangsu,631,621c51e8c4f24f87f62d6d38
576,2020-03-17T18:30:00.000Z,6,Chongqing,570,621c51e8c4f24f87f62d6d39
540,2020-03-17T18:30:00.000Z,3,Sichuan,525,621c51e8c4f24f87f62d6d3a
482,2020-03-17T18:30:00.000Z,13,Heilongjiang,459,621c51e8c4f24f87f62d6d3b
469,2020-03-17T18:30:00.000Z,8,Beijing,378,621c51e8c4f24f87f62d6d3c
361,2020-03-17T18:30:00.000Z,3,Shanghai,326,621c51e8c4f24f87f62d6d43
318,2020-03-17T18:30:00.000Z,6,Hebei,310,621c51e8c4f24f87f62d6d45
296,2020-03-17T18:30:00.000Z,1,Fujian,295,621c51e8c4f24f87f62d6d49
253,2020-03-17T18:30:00.000Z,2,Guangxi,250,621c51e8c4f24f87f62d6d52
246,2020-03-17T18:30:00.000Z,3,Shaanxi,237,621c51e8c4f24f87f62d6d55
176,2020-03-17T18:30:00.000Z,2,Yunnan,172,621c51e8c4f24f87f62d6d62
168,2020-03-17T18:30:00.000Z,6,Hainan,161,621c51e8c4f24f87f62d6d65
146,2020-03-17T18:30:00.000Z,2,Guizhou,144,621c51e8c4f24f87f62d6d6b
136,2020-03-17T18:30:00.000Z,3,Tianjin,133,621c51e8c4f24f87f62d6d6e
133,2020-03-17T18:30:00.000Z,2,Gansu,91,621c51e8c4f24f87f62d6d6f
133,2020-03-17T18:30:00.000Z,0,Shanxi,133,621c51e8c4f24f87f62d6d70
125,2020-03-17T18:30:00.000Z,1,Liaoning,122,621c51e8c4f24f87f62d6d72
93,2020-03-17T18:30:00.000Z,1,Jilin,92,621c51e8c4f24f87f62d6d7e
76,2020-03-17T18:30:00.000Z,3,Xinjiang,73,621c51e8c4f24f87f62d6d8e
75,2020-03-17T18:30:00.000Z,1,Inner Mongolia,73,621c51e8c4f24f87f62d6d8f
75,2020-03-17T18:30:00.000Z,0,Ningxia,75,621c51e8c4f24f87f62d6d90
18,2020-03-17T18:30:00.000Z,0,Qinghai,18,621c51e8c4f24f87f62d6dcd
1,2020-03-17T18:30:00.000Z,0,Tibet,1,621c51e8c4f24f87f62d6e18
67800,2020-03-18T18:30:00.000Z,3130,Hubei,57682,621c51e8c4f24f87f62d6e38
1378,2020-03-18T18:30:00.000Z,8,Guangdong,1318,621c51e8c4f24f87f62d6e47
1273,2020-03-18T18:30:00.000Z,22,Henan,1250,621c51e8c4f24f87f62d6e49
1233,2020-03-18T18:30:00.000Z,1,Zhejiang,1217,621c51e8c4f24f87f62d6e4a
1018,2020-03-18T18:30:00.000Z,4,Hunan,1014,621c51e8c4f24f87f62d6e4c
990,2020-03-18T18:30:00.000Z,6,Anhui,984,621c51e8c4f24f87f62d6e4d
935,2020-03-18T18:30:00.000Z,1,Jiangxi,934,621c51e8c4f24f87f62d6e4f
761,2020-03-18T18:30:00.000Z,7,Shandong,747,621c51e8c4f24f87f62d6e53
631,2020-03-18T18:30:00.000Z,0,Jiangsu,631,621c51e8c4f24f87f62d6e58
576,2020-03-18T18:30:00.000Z,6,Chongqing,570,621c51e8c4f24f87f62d6e5a
540,2020-03-18T18:30:00.000Z,3,Sichuan,536,621c51e8c4f24f87f62d6e5c
483,2020-03-18T18:30:00.000Z,13,Heilongjiang,460,621c51e8c4f24f87f62d6e5d
480,2020-03-18T18:30:00.000Z,8,Beijing,380,621c51e8c4f24f87f62d6e5e
363,2020-03-18T18:30:00.000Z,3,Shanghai,326,621c51e8c4f24f87f62d6e66
318,2020-03-18T18:30:00.000Z,6,Hebei,310,621c51e8c4f24f87f62d6e6d
296,2020-03-18T18:30:00.000Z,1,Fujian,295,621c51e8c4f24f87f62d6e70
253,2020-03-18T18:30:00.000Z,2,Guangxi,250,621c51e8c4f24f87f62d6e7c
246,2020-03-18T18:30:00.000Z,3,Shaanxi,237,621c51e8c4f24f87f62d6e7d
176,2020-03-18T18:30:00.000Z,2,Yunnan,172,621c51e8c4f24f87f62d6e89
168,2020-03-18T18:30:00.000Z,6,Hainan,161,621c51e8c4f24f87f62d6e8a
146,2020-03-18T18:30:00.000Z,2,Guizhou,144,621c51e8c4f24f87f62d6e91
137,2020-03-18T18:30:00.000Z,3,Tianjin,133,621c51e8c4f24f87f62d6e94
